Entity,Code,Day,Biweekly cases per million people
Africa,,2020-04-05,5.721
Africa,,2020-04-06,5.955
Africa,,2020-04-07,6.103
Africa,,2020-04-08,6.295
Africa,,2020-04-09,6.496
Africa,,2020-04-10,6.567
Africa,,2020-04-11,6.838
Africa,,2020-04-12,7.065
Africa,,2020-04-13,7.324
Africa,,2020-04-14,7.607
Africa,,2020-04-15,7.873
Africa,,2020-04-16,8.248
Africa,,2020-04-17,8.628
Africa,,2020-04-18,9.089
Africa,,2020-04-19,9.447
Africa,,2020-04-20,9.781
Africa,,2020-04-21,10.102
Africa,,2020-04-22,10.551
Africa,,2020-04-23,10.995
Africa,,2020-04-24,11.756
Africa,,2020-04-25,12.144
Africa,,2020-04-26,12.625
Africa,,2020-04-27,13.041
Africa,,2020-04-28,13.512
Africa,,2020-04-29,14.281
Africa,,2020-04-30,14.848
Africa,,2020-05-01,15.075
Africa,,2020-05-02,15.75
Africa,,2020-05-03,16.037
Africa,,2020-05-04,17.124
Africa,,2020-05-05,17.828
Africa,,2020-05-06,18.656
Africa,,2020-05-07,19.42
Africa,,2020-05-08,20.819
Africa,,2020-05-09,21.996
Africa,,2020-05-10,22.757
Africa,,2020-05-11,24.01
Africa,,2020-05-12,25.137
Africa,,2020-05-13,25.788
Africa,,2020-05-14,26.641
Africa,,2020-05-15,27.523
Africa,,2020-05-16,28.08
Africa,,2020-05-17,29.334
Africa,,2020-05-18,30.072
Africa,,2020-05-19,30.778
Africa,,2020-05-20,31.687
Africa,,2020-05-21,33.295
Africa,,2020-05-22,33.472
Africa,,2020-05-23,34.203
Africa,,2020-05-24,35.327
Africa,,2020-05-25,36.104
Africa,,2020-05-26,36.5
Africa,,2020-05-27,38.077
Africa,,2020-05-28,39.386
Africa,,2020-05-29,41.44
Africa,,2020-05-30,43.707
Africa,,2020-05-31,45.114
Africa,,2020-06-01,46.656
Africa,,2020-06-02,48.015
Africa,,2020-06-03,48.966
Africa,,2020-06-04,50.721
Africa,,2020-06-05,53.138
Africa,,2020-06-06,55.128
Africa,,2020-06-07,56.738
Africa,,2020-06-08,58.576
Africa,,2020-06-09,60.585
Africa,,2020-06-10,61.652
Africa,,2020-06-11,63.463
Africa,,2020-06-12,65.16
Africa,,2020-06-13,66.595
Africa,,2020-06-14,69.167
Africa,,2020-06-15,71.94
Africa,,2020-06-16,73.952
Africa,,2020-06-17,76.601
Africa,,2020-06-18,77.423
Africa,,2020-06-19,79.335
Africa,,2020-06-20,82.794
Africa,,2020-06-21,85.054
Africa,,2020-06-22,86.757
Africa,,2020-06-23,88.652
Africa,,2020-06-24,92.15
Africa,,2020-06-25,95.454
Africa,,2020-06-26,98.016
Africa,,2020-06-27,101.038
Africa,,2020-06-28,102.369
Africa,,2020-06-29,103.488
Africa,,2020-06-30,106.375
Africa,,2020-07-01,109.635
Africa,,2020-07-02,113.979
Africa,,2020-07-03,117.872
Africa,,2020-07-04,120.884
Africa,,2020-07-05,123.94
Africa,,2020-07-06,127.399
Africa,,2020-07-07,133.509
Africa,,2020-07-08,135.979
Africa,,2020-07-09,141.257
Africa,,2020-07-10,145.704
Africa,,2020-07-11,150.472
Africa,,2020-07-12,154.92
Africa,,2020-07-13,158.516
Africa,,2020-07-14,160.584
Africa,,2020-07-15,164.093
Africa,,2020-07-16,168.639
Africa,,2020-07-17,171.827
Africa,,2020-07-18,174.395
Africa,,2020-07-19,177.987
Africa,,2020-07-20,179.277
Africa,,2020-07-21,176.666
Africa,,2020-07-22,180.209
Africa,,2020-07-23,179.684
Africa,,2020-07-24,182.881
Africa,,2020-07-25,182.412
Africa,,2020-07-26,183.571
Africa,,2020-07-27,181.664
Africa,,2020-07-28,180.974
Africa,,2020-07-29,180.688
Africa,,2020-07-30,178.483
Africa,,2020-07-31,178.092
Africa,,2020-08-01,176.57
Africa,,2020-08-02,172.322
Africa,,2020-08-03,168.938
Africa,,2020-08-04,166.056
Africa,,2020-08-05,162.961
Africa,,2020-08-06,159.948
Africa,,2020-08-07,153.681
Africa,,2020-08-08,150.826
Africa,,2020-08-09,146.494
Africa,,2020-08-10,143.35
Africa,,2020-08-11,139.254
Africa,,2020-08-12,133.149
Africa,,2020-08-13,128.044
Africa,,2020-08-14,123.343
Africa,,2020-08-15,119.623
Africa,,2020-08-16,117.601
Africa,,2020-08-17,116.136
Africa,,2020-08-18,115.213
Africa,,2020-08-19,111.959
Africa,,2020-08-20,109.252
Africa,,2020-08-21,106.91
Africa,,2020-08-22,104.152
Africa,,2020-08-23,101.746
Africa,,2020-08-24,100.567
Africa,,2020-08-25,100.322
Africa,,2020-08-26,100.031
Africa,,2020-08-27,98.684
Africa,,2020-08-28,95.454
Africa,,2020-08-29,92.943
Africa,,2020-08-30,91.861
Africa,,2020-08-31,90.371
Africa,,2020-09-01,89.286
Africa,,2020-09-02,87.702
Africa,,2020-09-03,85.615
Africa,,2020-09-04,84.382
Africa,,2020-09-05,82.168
Africa,,2020-09-06,81.271
Africa,,2020-09-07,80.804
Africa,,2020-09-08,80.91
Africa,,2020-09-09,80.5
Africa,,2020-09-10,80.131
Africa,,2020-09-11,80.555
Africa,,2020-09-12,79.859
Africa,,2020-09-13,78.603
Africa,,2020-09-14,78.366
Africa,,2020-09-15,77.928
Africa,,2020-09-16,76.916
Africa,,2020-09-17,77.54
Africa,,2020-09-18,77.24
Africa,,2020-09-19,78.212
Africa,,2020-09-20,78.647
Africa,,2020-09-21,78.119
Africa,,2020-09-22,77.504
Africa,,2020-09-23,77.819
Africa,,2020-09-24,77.92
Africa,,2020-09-25,77.401
Africa,,2020-09-26,76.676
Africa,,2020-09-27,77.857
Africa,,2020-09-28,77.265
Africa,,2020-09-29,77.956
Africa,,2020-09-30,78.763
Africa,,2020-10-01,77.789
Africa,,2020-10-02,78.288
Africa,,2020-10-03,78.362
Africa,,2020-10-04,78.121
Africa,,2020-10-05,77.075
Africa,,2020-10-06,76.901
Africa,,2020-10-07,78.226
Africa,,2020-10-08,80.205
Africa,,2020-10-09,80.631
Africa,,2020-10-10,85.814
Africa,,2020-10-11,86.259
Africa,,2020-10-12,86.418
Africa,,2020-10-13,86.655
Africa,,2020-10-14,88.895
Africa,,2020-10-15,90.242
Africa,,2020-10-16,91.574
Africa,,2020-10-17,95.534
Africa,,2020-10-18,95.609
Africa,,2020-10-19,99.234
Africa,,2020-10-20,101.544
Africa,,2020-10-21,101.494
Africa,,2020-10-22,101.544
Africa,,2020-10-23,102.902
Africa,,2020-10-24,101.603
Africa,,2020-10-25,101.689
Africa,,2020-10-26,105.19
Africa,,2020-10-27,105.797
Africa,,2020-10-28,106.084
Africa,,2020-10-29,107.503
Africa,,2020-10-30,109.632
Africa,,2020-10-31,107.307
Africa,,2020-11-01,108.84
Africa,,2020-11-02,107.303
Africa,,2020-11-03,108.101
Africa,,2020-11-04,110.672
Africa,,2020-11-05,113.89
Africa,,2020-11-06,114.828
Africa,,2020-11-07,117.209
Africa,,2020-11-08,119.69
Africa,,2020-11-09,118.372
Africa,,2020-11-10,121.646
Africa,,2020-11-11,123.185
Africa,,2020-11-12,126.613
Africa,,2020-11-13,127.382
Africa,,2020-11-14,129.575
Africa,,2020-11-15,131.228
Africa,,2020-11-16,133.217
Africa,,2020-11-17,134.676
Africa,,2020-11-18,135.606
Africa,,2020-11-19,134.539
Africa,,2020-11-20,137.47
Africa,,2020-11-21,136.261
Africa,,2020-11-22,136.472
Africa,,2020-11-23,137.337
Africa,,2020-11-24,136.856
Africa,,2020-11-25,137.314
Africa,,2020-11-26,135.976
Africa,,2020-11-27,136.98
Africa,,2020-11-28,136.48
Africa,,2020-11-29,136.85
Africa,,2020-11-30,136.875
Africa,,2020-12-01,135.393
Africa,,2020-12-02,136.212
Africa,,2020-12-03,137.463
Africa,,2020-12-04,139.083
Africa,,2020-12-05,140.111
Africa,,2020-12-06,140.607
Africa,,2020-12-07,141.01
Africa,,2020-12-08,141.56
Africa,,2020-12-09,145.019
Africa,,2020-12-10,148.805
Africa,,2020-12-11,151.016
Africa,,2020-12-12,154.464
Africa,,2020-12-13,156.754
Africa,,2020-12-14,157.533
Africa,,2020-12-15,162.738
Africa,,2020-12-16,166.171
Africa,,2020-12-17,169.722
Africa,,2020-12-18,170.706
Africa,,2020-12-19,175.439
Africa,,2020-12-20,179.043
Africa,,2020-12-21,183.527
Africa,,2020-12-22,188.426
Africa,,2020-12-23,193.05
Africa,,2020-12-24,198.809
Africa,,2020-12-25,203.693
Africa,,2020-12-26,206.057
Africa,,2020-12-27,207.843
Africa,,2020-12-28,210.599
Africa,,2020-12-29,212.158
Africa,,2020-12-30,219.049
Africa,,2020-12-31,225.798
Africa,,2021-01-01,231.935
Africa,,2021-01-02,233.116
Africa,,2021-01-03,235.715
Africa,,2021-01-04,239.349
Africa,,2021-01-05,244.34
Africa,,2021-01-06,251.657
Africa,,2021-01-07,257.762
Africa,,2021-01-08,265.519
Africa,,2021-01-09,275.486
Africa,,2021-01-10,284.924
Africa,,2021-01-11,294.247
Africa,,2021-01-12,298.569
Africa,,2021-01-13,301.094
Africa,,2021-01-14,304.339
Africa,,2021-01-15,307.113
Africa,,2021-01-16,310.489
Africa,,2021-01-17,313.863
Africa,,2021-01-18,314.333
Africa,,2021-01-19,311.882
Africa,,2021-01-20,306.45
Africa,,2021-01-21,301.005
Africa,,2021-01-22,293.389
Africa,,2021-01-23,287.777
Africa,,2021-01-24,279.436
Africa,,2021-01-25,271.166
Africa,,2021-01-26,265.727
Africa,,2021-01-27,256.118
Africa,,2021-01-28,246.312
Africa,,2021-01-29,237.319
Africa,,2021-01-30,230.285
Africa,,2021-01-31,222.374
Africa,,2021-02-01,215.296
Africa,,2021-02-02,208.987
Africa,,2021-02-03,199.615
Africa,,2021-02-04,191.253
Africa,,2021-02-05,183.937
Africa,,2021-02-06,173.727
Africa,,2021-02-07,167.727
Africa,,2021-02-08,163.879
Africa,,2021-02-09,158.562
Africa,,2021-02-10,152.924
Africa,,2021-02-11,146.473
Africa,,2021-02-12,142.61
Africa,,2021-02-13,137.559
Africa,,2021-02-14,133.666
Africa,,2021-02-15,131.586
Africa,,2021-02-16,128.077
Africa,,2021-02-17,125.675
Africa,,2021-02-18,123.915
Africa,,2021-02-19,120.356
Africa,,2021-02-20,117.589
Africa,,2021-02-21,115.82
Africa,,2021-02-22,114.115
Africa,,2021-02-23,111.542
Africa,,2021-02-24,109.621
Africa,,2021-02-25,109.948
Africa,,2021-02-26,107.893
Africa,,2021-02-27,105.637
Africa,,2021-02-28,104.908
Africa,,2021-03-01,104.139
Africa,,2021-03-02,102.363
Africa,,2021-03-03,101.416
Africa,,2021-03-04,100.346
Africa,,2021-03-05,98.524
Africa,,2021-03-06,98.833
Africa,,2021-03-07,98.069
Africa,,2021-03-08,98.263
Africa,,2021-03-09,98.297
Africa,,2021-03-10,98.254
Africa,,2021-03-11,100.35
Africa,,2021-03-12,99.467
Africa,,2021-03-13,101.306
Africa,,2021-03-14,100.685
Africa,,2021-03-15,100.433
Africa,,2021-03-16,101.528
Africa,,2021-03-17,101.61
Africa,,2021-03-18,100.682
Africa,,2021-03-19,103.668
Africa,,2021-03-20,103.134
Africa,,2021-03-21,103.63
Africa,,2021-03-22,103.942
Africa,,2021-03-23,104.531
Africa,,2021-03-24,104.84
Africa,,2021-03-25,102.864
Africa,,2021-03-26,109.114
Africa,,2021-03-27,108.554
Africa,,2021-03-28,108.852
Africa,,2021-03-29,109.772
Africa,,2021-03-30,110.309
Africa,,2021-03-31,111.586
Africa,,2021-04-01,119.534
Africa,,2021-04-02,119.863
Africa,,2021-04-03,119.534
Africa,,2021-04-04,119.827
Africa,,2021-04-05,119.471
Africa,,2021-04-06,120.198
Africa,,2021-04-07,120.81
Africa,,2021-04-08,123.907
Africa,,2021-04-09,119.625
Africa,,2021-04-10,119.722
Africa,,2021-04-11,120.284
Africa,,2021-04-12,120.653
Africa,,2021-04-13,120.627
Africa,,2021-04-14,121.496
Africa,,2021-04-15,114.525
Africa,,2021-04-16,113.767
Africa,,2021-04-17,117.103
Africa,,2021-04-18,116.957
Africa,,2021-04-19,116.611
Africa,,2021-04-20,116.983
Africa,,2021-04-21,117.114
Africa,,2021-04-22,113.975
Africa,,2021-04-23,113.606
Africa,,2021-04-24,113.92
Africa,,2021-04-25,113.713
Africa,,2021-04-26,111.272
Africa,,2021-04-27,111.304
Africa,,2021-04-28,108.081
Africa,,2021-04-29,110.232
Africa,,2021-04-30,108.329
Africa,,2021-05-01,104.41
Africa,,2021-05-02,102.112
Africa,,2021-05-03,100.771
Africa,,2021-05-04,98.698
Africa,,2021-05-05,97.068
Africa,,2021-05-06,97.654
Africa,,2021-05-07,95.702
Africa,,2021-05-08,92.97
Africa,,2021-05-09,93.168
Africa,,2021-05-10,93.238
Africa,,2021-05-11,91.387
Africa,,2021-05-12,91.053
Africa,,2021-05-13,85.991
Africa,,2021-05-14,85.066
Africa,,2021-05-15,84.35
Africa,,2021-05-16,85.054
Africa,,2021-05-17,85.364
Africa,,2021-05-18,87.841
Africa,,2021-05-19,88.221
Africa,,2021-05-20,86.933
Africa,,2021-05-21,87.508
Africa,,2021-05-22,90.12
Africa,,2021-05-23,88.961
Africa,,2021-05-24,90.085
Africa,,2021-05-25,89.052
Africa,,2021-05-26,92.798
Africa,,2021-05-27,95.014
Africa,,2021-05-28,98.127
Africa,,2021-05-29,101.68
Africa,,2021-05-30,100.816
Africa,,2021-05-31,105.069
Africa,,2021-06-01,104.677
Africa,,2021-06-02,107.344
Africa,,2021-06-03,109.756
Africa,,2021-06-04,113.226
Africa,,2021-06-05,115.206
Africa,,2021-06-06,118.575
Africa,,2021-06-07,120.653
Africa,,2021-06-08,125.856
Africa,,2021-06-09,129.037
Africa,,2021-06-10,136.357
Africa,,2021-06-11,141.793
Africa,,2021-06-12,148.336
Africa,,2021-06-13,156.283
Africa,,2021-06-14,158.09
Africa,,2021-06-15,165.161
Africa,,2021-06-16,174.253
Africa,,2021-06-17,183.323
Africa,,2021-06-18,189.998
Africa,,2021-06-19,198.03
Africa,,2021-06-20,205.487
Africa,,2021-06-21,214.547
Africa,,2021-06-22,221.661
Africa,,2021-06-23,232.09
Africa,,2021-06-24,241.06
Africa,,2021-06-25,252.104
Africa,,2021-06-26,262.094
Africa,,2021-06-27,269.831
Africa,,2021-06-28,276.6
Africa,,2021-06-29,282.806
Africa,,2021-06-30,291.909
Africa,,2021-07-01,303.285
Africa,,2021-07-02,317.169
Africa,,2021-07-03,331.486
Africa,,2021-07-04,337.846
Africa,,2021-07-05,341.166
Africa,,2021-07-06,351.442
Africa,,2021-07-07,359.848
Africa,,2021-07-08,369.496
Africa,,2021-07-09,377.888
Africa,,2021-07-10,385.813
Africa,,2021-07-11,391.596
Africa,,2021-07-12,398.549
Africa,,2021-07-13,405.903
Africa,,2021-07-14,409.839
Africa,,2021-07-15,413.995
Africa,,2021-07-16,412.702
Africa,,2021-07-17,409.405
Africa,,2021-07-18,412.638
Africa,,2021-07-19,414.004
Africa,,2021-07-20,411.6
Africa,,2021-07-21,403.573
Africa,,2021-07-22,397.252
Africa,,2021-07-23,386.299
Africa,,2021-07-24,378.949
Africa,,2021-07-25,377.088
Africa,,2021-07-26,376.824
Africa,,2021-07-27,371.661
Africa,,2021-07-28,374.918
Africa,,2021-07-29,374.282
Africa,,2021-07-30,375.465
Africa,,2021-07-31,373.308
Africa,,2021-08-01,371.87
Africa,,2021-08-02,374.952
Africa,,2021-08-03,374.323
Africa,,2021-08-04,382.901
Africa,,2021-08-05,389.582
Africa,,2021-08-06,397.175
Africa,,2021-08-07,397.866
Africa,,2021-08-08,398.409
Africa,,2021-08-09,398.01
Africa,,2021-08-10,400.282
Africa,,2021-08-11,390.032
Africa,,2021-08-12,389.016
Africa,,2021-08-13,387.164
Africa,,2021-08-14,385.683
Africa,,2021-08-15,381.823
Africa,,2021-08-16,378.127
Africa,,2021-08-17,377.816
Africa,,2021-08-18,376.923
Africa,,2021-08-19,370.754
Africa,,2021-08-20,367.225
Africa,,2021-08-21,363.249
Africa,,2021-08-22,358.72
Africa,,2021-08-23,369.951
Africa,,2021-08-24,366.529
Africa,,2021-08-25,367.605
Africa,,2021-08-26,361.952
Africa,,2021-08-27,357.245
Africa,,2021-08-28,353.021
Africa,,2021-08-29,347.31
Africa,,2021-08-30,342.644
Africa,,2021-08-31,335.677
Africa,,2021-09-01,326.095
Africa,,2021-09-02,317.801
Africa,,2021-09-03,309.93
Africa,,2021-09-04,302.757
Africa,,2021-09-05,295.825
Africa,,2021-09-06,272.59
Africa,,2021-09-07,265.149
Africa,,2021-09-08,255.954
Africa,,2021-09-09,243.827
Africa,,2021-09-10,233.291
Africa,,2021-09-11,224.235
Africa,,2021-09-12,218.437
Africa,,2021-09-13,210.842
Africa,,2021-09-14,212.641
Africa,,2021-09-15,202.828
Africa,,2021-09-16,198.046
Africa,,2021-09-17,190.542
Africa,,2021-09-18,183.497
Africa,,2021-09-19,177.32
Africa,,2021-09-20,172.94
Africa,,2021-09-21,167.042
Africa,,2021-09-22,161.58
Africa,,2021-09-23,156.285
Africa,,2021-09-24,150.979
Africa,,2021-09-25,146.649
Africa,,2021-09-26,141.406
Africa,,2021-09-27,138.909
Africa,,2021-09-28,126.965
Africa,,2021-09-29,125.899
Africa,,2021-09-30,120.231
Africa,,2021-10-01,138.953
Africa,,2021-10-02,135.334
Africa,,2021-10-03,132.449
Africa,,2021-10-04,127.805
Africa,,2021-10-05,125.999
Africa,,2021-10-06,123.618
Africa,,2021-10-07,118.825
Africa,,2021-10-08,114.348
Africa,,2021-10-09,110.705
Africa,,2021-10-10,109.834
Africa,,2021-10-11,107.139
Africa,,2021-10-12,104.839
Africa,,2021-10-13,100.353
Africa,,2021-10-14,95.089
Africa,,2021-10-15,69.08
Africa,,2021-10-16,67.811
Africa,,2021-10-17,66.74
Africa,,2021-10-18,68.296
Africa,,2021-10-19,66.151
Africa,,2021-10-20,60.256
Africa,,2021-10-21,58.536
Africa,,2021-10-22,57.473
Africa,,2021-10-23,56.935
Africa,,2021-10-24,55.854
Africa,,2021-10-25,56.789
Africa,,2021-10-26,55.799
Africa,,2021-10-27,53.628
Africa,,2021-10-28,52.668
Africa,,2021-10-29,51.299
Albania,ALB,2020-03-21,26.454
Albania,ALB,2020-03-22,30.979
Albania,ALB,2020-03-23,35.504
Albania,ALB,2020-03-24,39.333
Albania,ALB,2020-03-25,46.642
Albania,ALB,2020-03-26,52.56
Albania,ALB,2020-03-27,53.256
Albania,ALB,2020-03-28,55.344
Albania,ALB,2020-03-29,59.173
Albania,ALB,2020-03-30,59.869
Albania,ALB,2020-03-31,65.438
Albania,ALB,2020-04-01,69.615
Albania,ALB,2020-04-02,74.14
Albania,ALB,2020-04-03,81.45
Albania,ALB,2020-04-04,89.456
Albania,ALB,2020-04-05,94.677
Albania,ALB,2020-04-06,95.025
Albania,ALB,2020-04-07,90.5
Albania,ALB,2020-04-08,88.411
Albania,ALB,2020-04-09,81.798
Albania,ALB,2020-04-10,80.058
Albania,ALB,2020-04-11,82.146
Albania,ALB,2020-04-12,81.45
Albania,ALB,2020-04-13,84.931
Albania,ALB,2020-04-14,80.754
Albania,ALB,2020-04-15,81.798
Albania,ALB,2020-04-16,83.886
Albania,ALB,2020-04-17,81.798
Albania,ALB,2020-04-18,74.836
Albania,ALB,2020-04-19,69.963
Albania,ALB,2020-04-20,72.052
Albania,ALB,2020-04-21,78.665
Albania,ALB,2020-04-22,81.45
Albania,ALB,2020-04-23,88.411
Albania,ALB,2020-04-24,91.196
Albania,ALB,2020-04-25,97.113
Albania,ALB,2020-04-26,97.461
Albania,ALB,2020-04-27,93.633
Albania,ALB,2020-04-28,95.721
Albania,ALB,2020-04-29,94.677
Albania,ALB,2020-04-30,88.759
Albania,ALB,2020-05-01,84.583
Albania,ALB,2020-05-02,83.886
Albania,ALB,2020-05-03,81.102
Albania,ALB,2020-05-04,76.229
Albania,ALB,2020-05-05,73.444
Albania,ALB,2020-05-06,68.919
Albania,ALB,2020-05-07,62.306
Albania,ALB,2020-05-08,59.869
Albania,ALB,2020-05-09,50.123
Albania,ALB,2020-05-10,49.427
Albania,ALB,2020-05-11,47.338
Albania,ALB,2020-05-12,43.858
Albania,ALB,2020-05-13,39.681
Albania,ALB,2020-05-14,43.51
Albania,ALB,2020-05-15,46.642
Albania,ALB,2020-05-16,50.123
Albania,ALB,2020-05-17,52.56
Albania,ALB,2020-05-18,50.471
Albania,ALB,2020-05-19,44.902
Albania,ALB,2020-05-20,45.946
Albania,ALB,2020-05-21,44.206
Albania,ALB,2020-05-22,45.598
Albania,ALB,2020-05-23,46.294
Albania,ALB,2020-05-24,45.25
Albania,ALB,2020-05-25,45.946
Albania,ALB,2020-05-26,53.256
Albania,ALB,2020-05-27,59.173
Albania,ALB,2020-05-28,61.958
Albania,ALB,2020-05-29,63.698
Albania,ALB,2020-05-30,65.786
Albania,ALB,2020-05-31,66.483
Albania,ALB,2020-06-01,67.875
Albania,ALB,2020-06-02,74.836
Albania,ALB,2020-06-03,76.577
Albania,ALB,2020-06-04,79.361
Albania,ALB,2020-06-05,80.406
Albania,ALB,2020-06-06,84.583
Albania,ALB,2020-06-07,86.323
Albania,ALB,2020-06-08,90.152
Albania,ALB,2020-06-09,93.981
Albania,ALB,2020-06-10,101.29
Albania,ALB,2020-06-11,107.556
Albania,ALB,2020-06-12,110.34
Albania,ALB,2020-06-13,119.042
Albania,ALB,2020-06-14,133.661
Albania,ALB,2020-06-15,155.59
Albania,ALB,2020-06-16,176.823
Albania,ALB,2020-06-17,187.265
Albania,ALB,2020-06-18,205.713
Albania,ALB,2020-06-19,217.896
Albania,ALB,2020-06-20,229.382
Albania,ALB,2020-06-21,249.223
Albania,ALB,2020-06-22,254.792
Albania,ALB,2020-06-23,260.361
Albania,ALB,2020-06-24,269.063
Albania,ALB,2020-06-25,280.898
Albania,ALB,2020-06-26,296.909
Albania,ALB,2020-06-27,301.434
Albania,ALB,2020-06-28,306.655
Albania,ALB,2020-06-29,304.915
Albania,ALB,2020-06-30,300.39
Albania,ALB,2020-07-01,298.649
Albania,ALB,2020-07-02,304.219
Albania,ALB,2020-07-03,318.142
Albania,ALB,2020-07-04,323.015
Albania,ALB,2020-07-05,324.059
Albania,ALB,2020-07-06,337.286
Albania,ALB,2020-07-07,344.944
Albania,ALB,2020-07-08,345.292
Albania,ALB,2020-07-09,346.684
Albania,ALB,2020-07-10,351.209
Albania,ALB,2020-07-11,362.347
Albania,ALB,2020-07-12,366.176
Albania,ALB,2020-07-13,384.624
Albania,ALB,2020-07-14,394.022
Albania,ALB,2020-07-15,407.945
Albania,ALB,2020-07-16,413.863
Albania,ALB,2020-07-17,401.68
Albania,ALB,2020-07-18,413.863
Albania,ALB,2020-07-19,416.647
Albania,ALB,2020-07-20,420.128
Albania,ALB,2020-07-21,435.791
Albania,ALB,2020-07-22,435.791
Albania,ALB,2020-07-23,444.841
Albania,ALB,2020-07-24,449.714
Albania,ALB,2020-07-25,440.664
Albania,ALB,2020-07-26,455.632
Albania,ALB,2020-07-27,455.632
Albania,ALB,2020-07-28,462.941
Albania,ALB,2020-07-29,470.947
Albania,ALB,2020-07-30,468.511
Albania,ALB,2020-07-31,476.864
Albania,ALB,2020-08-01,483.13
Albania,ALB,2020-08-02,497.401
Albania,ALB,2020-08-03,504.362
Albania,ALB,2020-08-04,508.191
Albania,ALB,2020-08-05,532.905
Albania,ALB,2020-08-06,539.518
Albania,ALB,2020-08-07,550.308
Albania,ALB,2020-08-08,570.149
Albania,ALB,2020-08-09,573.63
Albania,ALB,2020-08-10,576.414
Albania,ALB,2020-08-11,584.42
Albania,ALB,2020-08-12,595.906
Albania,ALB,2020-08-13,617.487
Albania,ALB,2020-08-14,640.808
Albania,ALB,2020-08-15,648.814
Albania,ALB,2020-08-16,647.77
Albania,ALB,2020-08-17,654.035
Albania,ALB,2020-08-18,662.737
Albania,ALB,2020-08-19,669.351
Albania,ALB,2020-08-20,679.097
Albania,ALB,2020-08-21,685.014
Albania,ALB,2020-08-22,696.152
Albania,ALB,2020-08-23,701.722
Albania,ALB,2020-08-24,720.17
Albania,ALB,2020-08-25,725.043
Albania,ALB,2020-08-26,734.441
Albania,ALB,2020-08-27,735.137
Albania,ALB,2020-08-28,723.302
Albania,ALB,2020-08-29,702.766
Albania,ALB,2020-08-30,696.152
Albania,ALB,2020-08-31,701.026
Albania,ALB,2020-09-01,679.445
Albania,ALB,2020-09-02,666.914
Albania,ALB,2020-09-03,653.339
Albania,ALB,2020-09-04,643.245
Albania,ALB,2020-09-05,635.935
Albania,ALB,2020-09-06,636.283
Albania,ALB,2020-09-07,626.885
Albania,ALB,2020-09-08,624.449
Albania,ALB,2020-09-09,618.531
Albania,ALB,2020-09-10,618.531
Albania,ALB,2020-09-11,635.587
Albania,ALB,2020-09-12,663.433
Albania,ALB,2020-09-13,686.754
Albania,ALB,2020-09-14,698.589
Albania,ALB,2020-09-15,719.125
Albania,ALB,2020-09-16,726.783
Albania,ALB,2020-09-17,732.352
Albania,ALB,2020-09-18,733.049
Albania,ALB,2020-09-19,739.314
Albania,ALB,2020-09-20,741.402
Albania,ALB,2020-09-21,741.054
Albania,ALB,2020-09-22,735.485
Albania,ALB,2020-09-23,725.043
Albania,ALB,2020-09-24,717.385
Albania,ALB,2020-09-25,704.506
Albania,ALB,2020-09-26,685.014
Albania,ALB,2020-09-27,663.433
Albania,ALB,2020-09-28,651.251
Albania,ALB,2020-09-29,642.549
Albania,ALB,2020-09-30,638.024
Albania,ALB,2020-10-01,646.726
Albania,ALB,2020-10-02,658.56
Albania,ALB,2020-10-03,658.212
Albania,ALB,2020-10-04,654.731
Albania,ALB,2020-10-05,652.643
Albania,ALB,2020-10-06,662.041
Albania,ALB,2020-10-07,676.312
Albania,ALB,2020-10-08,688.495
Albania,ALB,2020-10-09,703.462
Albania,ALB,2020-10-10,723.302
Albania,ALB,2020-10-11,744.883
Albania,ALB,2020-10-12,758.458
Albania,ALB,2020-10-13,777.602
Albania,ALB,2020-10-14,802.664
Albania,ALB,2020-10-15,837.471
Albania,ALB,2020-10-16,882.721
Albania,ALB,2020-10-17,924.839
Albania,ALB,2020-10-18,970.785
Albania,ALB,2020-10-19,1023.344
Albania,ALB,2020-10-20,1073.119
Albania,ALB,2020-10-21,1120.109
Albania,ALB,2020-10-22,1166.403
Albania,ALB,2020-10-23,1214.786
Albania,ALB,2020-10-24,1262.472
Albania,ALB,2020-10-25,1308.07
Albania,ALB,2020-10-26,1348.795
Albania,ALB,2020-10-27,1384.299
Albania,ALB,2020-10-28,1421.891
Albania,ALB,2020-10-29,1428.157
Albania,ALB,2020-10-30,1438.599
Albania,ALB,2020-10-31,1427.461
Albania,ALB,2020-11-01,1443.472
Albania,ALB,2020-11-02,1452.522
Albania,ALB,2020-11-03,1480.368
Albania,ALB,2020-11-04,1514.828
Albania,ALB,2020-11-05,1556.249
Albania,ALB,2020-11-06,1619.947
Albania,ALB,2020-11-07,1687.125
Albania,ALB,2020-11-08,1757.437
Albania,ALB,2020-11-09,1839.931
Albania,ALB,2020-11-10,1937.044
Albania,ALB,2020-11-11,2005.267
Albania,ALB,2020-11-12,2052.257
Albania,ALB,2020-11-13,2111.778
Albania,ALB,2020-11-14,2213.069
Albania,ALB,2020-11-15,2307.049
Albania,ALB,2020-11-16,2404.859
Albania,ALB,2020-11-17,2513.806
Albania,ALB,2020-11-18,2623.45
Albania,ALB,2020-11-19,2750.498
Albania,ALB,2020-11-20,2871.281
Albania,ALB,2020-11-21,2955.515
Albania,ALB,2020-11-22,2977.792
Albania,ALB,2020-11-23,3071.773
Albania,ALB,2020-11-24,3134.774
Albania,ALB,2020-11-25,3182.461
Albania,ALB,2020-11-26,3268.088
